Origin,Destination,OriginLat,OriginLon,DestLat,DestLon,TRIP_TYPE,Direction,Commute_SOV,Commute_Carpool,Commute_Transit,Commute_Walk,Commute_Bicycle,Commute_Taxi,Commute_WorkAtHome,Commute_Other,Commute_Total
2502513035248C,2502513035246C,42.3584985480226,-71.056987892843,42.3592225300688,-71.0546349587438,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2A,2502513035246C,42.362536730748,-71.0586248901797,42.3592225300688,-71.0546349587438,Outside_to_Downtown,Inbound,106,15,198,23,3,1,0,1,347
2A,2502513035246C,42.362536730748,-71.0586248901797,42.3592225300688,-71.0546349587438,Downtown_to_Outside,Outbound,1,0,0,1,0,0,0,0,2
4,2502513035246C,42.3550711167818,-71.0583963559651,42.3592225300688,-71.0546349587438,Outside_to_Downtown,Inbound,44,6,82,9,1,1,0,0,143
5,2502513035246C,42.3550648824658,-71.0575431419387,42.3592225300688,-71.0546349587438,Outside_to_Downtown,Inbound,45,7,84,10,1,1,0,0,148
6,2502513035246C,42.3545860747511,-71.056348727291,42.3592225300688,-71.0546349587438,Outside_to_Downtown,Inbound,44,6,83,10,1,1,0,0,145
7,2502513035246C,42.3552337670812,-71.0540068230152,42.3592225300688,-71.0546349587438,Outside_to_Downtown,Inbound,23,3,44,5,1,0,0,0,76
9,2502513035246C,42.3577921799744,-71.0518956224311,42.3592225300688,-71.0546349587438,Outside_to_Downtown,Inbound,42,6,78,9,1,0,0,0,136
10,2502513035246D,42.3595208653036,-71.05240742797,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,43,6,80,9,1,0,0,0,139
11,2502513035246D,42.3608320384578,-71.0536968259314,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,38,6,72,8,1,0,0,0,125
12,2502513035246D,42.3615462020213,-71.0551487761713,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,40,6,75,9,1,0,0,0,131
13,2502513035246D,42.3579406688664,-71.0627095332243,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,95,14,178,20,3,1,0,1,312
1A,2502513035246D,42.3610766265916,-71.0620480807913,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,78,11,147,17,2,1,0,0,256
2502513035248D,2502513035246D,42.3575958097756,-71.0564122809594,42.3586672216156,-71.0543567347275,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2A,2502513035246D,42.362536730748,-71.0586248901797,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,106,15,198,23,3,1,0,1,347
2A,2502513035246D,42.362536730748,-71.0586248901797,42.3586672216156,-71.0543567347275,Downtown_to_Outside,Outbound,1,0,0,1,0,0,0,0,2
4,2502513035246D,42.3550711167818,-71.0583963559651,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,44,6,82,9,1,1,0,0,143
5,2502513035246D,42.3550648824658,-71.0575431419387,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,45,7,84,10,1,1,0,0,148
6,2502513035246D,42.3545860747511,-71.056348727291,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,44,6,83,10,1,1,0,0,145
7,2502513035246D,42.3552337670812,-71.0540068230152,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,23,3,44,5,1,0,0,0,76
9,2502513035246D,42.3577921799744,-71.0518956224311,42.3586672216156,-71.0543567347275,Outside_to_Downtown,Inbound,42,6,78,9,1,0,0,0,136
10,2502513035246E,42.3595208653036,-71.05240742797,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,43,6,80,9,1,0,0,0,139
11,2502513035246E,42.3608320384578,-71.0536968259314,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,38,6,72,8,1,0,0,0,125
12,2502513035246E,42.3615462020213,-71.0551487761713,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,40,6,75,9,1,0,0,0,131
13,2502513035246E,42.3579406688664,-71.0627095332243,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,95,14,178,20,3,1,0,1,312
1A,2502513035246E,42.3610766265916,-71.0620480807913,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,78,11,147,17,2,1,0,0,256
2502513035248E,2502513035246E,42.3576143996278,-71.057887003006,42.3579775281513,-71.0554506265455,Downtown_to_Downtown,Inbound,0,0,0,3,0,0,0,0,3
2A,2502513035246E,42.362536730748,-71.0586248901797,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,106,15,198,23,3,1,0,1,347
2A,2502513035246E,42.362536730748,-71.0586248901797,42.3579775281513,-71.0554506265455,Downtown_to_Outside,Outbound,1,0,0,1,0,0,0,0,2
4,2502513035246E,42.3550711167818,-71.0583963559651,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,44,6,82,9,1,1,0,0,143
5,2502513035246E,42.3550648824658,-71.0575431419387,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,45,7,84,10,1,1,0,0,148
6,2502513035246E,42.3545860747511,-71.056348727291,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,44,6,83,10,1,1,0,0,145
7,2502513035246E,42.3552337670812,-71.0540068230152,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,23,3,44,5,1,0,0,0,76
9,2502513035246E,42.3577921799744,-71.0518956224311,42.3579775281513,-71.0554506265455,Outside_to_Downtown,Inbound,42,6,78,9,1,0,0,0,136
10,2502513035248A,42.3595208653036,-71.05240742797,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,43,8,83,10,0,0,0,1,145
10,2502513035248A,42.3595208653036,-71.05240742797,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
11,2502513035248A,42.3608320384578,-71.0536968259314,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,39,7,75,9,0,0,0,1,131
11,2502513035248A,42.3608320384578,-71.0536968259314,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
12,2502513035248A,42.3615462020213,-71.0551487761713,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,40,7,78,9,0,0,0,1,135
12,2502513035248A,42.3615462020213,-71.0551487761713,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
13,2502513035248A,42.3579406688664,-71.0627095332243,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,95,18,185,22,1,0,0,2,323
13,2502513035248A,42.3579406688664,-71.0627095332243,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
1A,2502513035248A,42.3610766265916,-71.0620480807913,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,79,14,153,18,1,0,0,1,266
1A,2502513035248A,42.3610766265916,-71.0620480807913,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
2502513035031A,2502513035248A,42.3612968692389,-71.0608577036591,42.3575800785139,-71.0573322704969,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035223A,2502513035248A,42.3582629765763,-71.0527615874302,42.3575800785139,-71.0573322704969,Downtown_to_Downtown,Outbound,0,0,0,6,0,0,0,0,6
2502513035244A,2502513035248A,42.358756165118,-71.0615108902534,42.3575800785139,-71.0573322704969,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2502513035246A,2502513035248A,42.3582448387298,-71.0555975669133,42.3575800785139,-71.0573322704969,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035248A,2502513035248A,42.3575800785139,-71.0573322704969,42.3575800785139,-71.0573322704969,Downtown_to_Downtown,Outbound,0,0,0,0,0,0,14,0,14
2502513035248A,2502513035248A,42.3575800785139,-71.0573322704969,42.3575800785139,-71.0573322704969,Downtown_to_Downtown,Inbound,0,0,0,0,0,0,14,0,14
2502513035250A,2502513035248A,42.3577831883957,-71.0596766516929,42.3575800785139,-71.0573322704969,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2A,2502513035248A,42.362536730748,-71.0586248901797,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,106,20,207,24,1,0,0,2,360
2A,2502513035248A,42.362536730748,-71.0586248901797,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,4,0,4,2,0,1,0,0,11
4,2502513035248A,42.3550711167818,-71.0583963559651,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
4,2502513035248A,42.3550711167818,-71.0583963559651,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
5,2502513035248A,42.3550648824658,-71.0575431419387,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,45,8,88,10,0,0,0,1,152
5,2502513035248A,42.3550648824658,-71.0575431419387,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,2,0,2,1,0,0,0,0,5
6,2502513035248A,42.3545860747511,-71.056348727291,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
6,2502513035248A,42.3545860747511,-71.056348727291,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
7,2502513035248A,42.3552337670812,-71.0540068230152,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,24,4,46,5,0,0,0,0,79
7,2502513035248A,42.3552337670812,-71.0540068230152,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
9,2502513035248A,42.3577921799744,-71.0518956224311,42.3575800785139,-71.0573322704969,Outside_to_Downtown,Inbound,42,8,82,9,0,0,0,1,142
9,2502513035248A,42.3577921799744,-71.0518956224311,42.3575800785139,-71.0573322704969,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
10,2502513035248B,42.3595208653036,-71.05240742797,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,43,8,83,10,0,0,0,1,145
10,2502513035248B,42.3595208653036,-71.05240742797,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
11,2502513035248B,42.3608320384578,-71.0536968259314,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,39,7,75,9,0,0,0,1,131
11,2502513035248B,42.3608320384578,-71.0536968259314,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
12,2502513035248B,42.3615462020213,-71.0551487761713,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,40,7,78,9,0,0,0,1,135
12,2502513035248B,42.3615462020213,-71.0551487761713,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
13,2502513035248B,42.3579406688664,-71.0627095332243,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,95,18,185,22,1,0,0,2,323
13,2502513035248B,42.3579406688664,-71.0627095332243,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
1A,2502513035248B,42.3610766265916,-71.0620480807913,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,79,14,153,18,1,0,0,1,266
1A,2502513035248B,42.3610766265916,-71.0620480807913,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
2502513035031B,2502513035248B,42.3608502523351,-71.060867565682,42.358862788777,-71.0572271158143,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035223B,2502513035248B,42.3568366644974,-71.0534539054153,42.358862788777,-71.0572271158143,Downtown_to_Downtown,Outbound,0,0,0,6,0,0,0,0,6
2502513035244B,2502513035248B,42.3591740240165,-71.0616317867317,42.358862788777,-71.0572271158143,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2502513035246B,2502513035248B,42.3589728876849,-71.0559614131377,42.358862788777,-71.0572271158143,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035248B,2502513035248B,42.358862788777,-71.0572271158143,42.358862788777,-71.0572271158143,Downtown_to_Downtown,Outbound,0,0,0,0,0,0,14,0,14
2502513035248B,2502513035248B,42.358862788777,-71.0572271158143,42.358862788777,-71.0572271158143,Downtown_to_Downtown,Inbound,0,0,0,0,0,0,14,0,14
2502513035250B,2502513035248B,42.3569846170418,-71.0603188231899,42.358862788777,-71.0572271158143,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2A,2502513035248B,42.362536730748,-71.0586248901797,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,106,20,207,24,1,0,0,2,360
2A,2502513035248B,42.362536730748,-71.0586248901797,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,4,0,4,2,0,1,0,0,11
4,2502513035248B,42.3550711167818,-71.0583963559651,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
4,2502513035248B,42.3550711167818,-71.0583963559651,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
5,2502513035248B,42.3550648824658,-71.0575431419387,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,45,8,88,10,0,0,0,1,152
5,2502513035248B,42.3550648824658,-71.0575431419387,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,2,0,2,1,0,0,0,0,5
6,2502513035248B,42.3545860747511,-71.056348727291,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
6,2502513035248B,42.3545860747511,-71.056348727291,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
7,2502513035248B,42.3552337670812,-71.0540068230152,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,24,4,46,5,0,0,0,0,79
7,2502513035248B,42.3552337670812,-71.0540068230152,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
9,2502513035248B,42.3577921799744,-71.0518956224311,42.358862788777,-71.0572271158143,Outside_to_Downtown,Inbound,42,8,82,9,0,0,0,1,142
9,2502513035248B,42.3577921799744,-71.0518956224311,42.358862788777,-71.0572271158143,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
10,2502513035248C,42.3595208653036,-71.05240742797,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,43,8,83,10,0,0,0,1,145
10,2502513035248C,42.3595208653036,-71.05240742797,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
11,2502513035248C,42.3608320384578,-71.0536968259314,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,39,7,75,9,0,0,0,1,131
11,2502513035248C,42.3608320384578,-71.0536968259314,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
12,2502513035248C,42.3615462020213,-71.0551487761713,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,40,7,78,9,0,0,0,1,135
12,2502513035248C,42.3615462020213,-71.0551487761713,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
13,2502513035248C,42.3579406688664,-71.0627095332243,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,95,18,185,22,1,0,0,2,323
13,2502513035248C,42.3579406688664,-71.0627095332243,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
1A,2502513035248C,42.3610766265916,-71.0620480807913,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,79,14,153,18,1,0,0,1,266
1A,2502513035248C,42.3610766265916,-71.0620480807913,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
2502513035031C,2502513035248C,42.3591047883165,-71.0589716505127,42.3584985480226,-71.056987892843,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035223C,2502513035248C,42.3576591148068,-71.0532216763938,42.3584985480226,-71.056987892843,Downtown_to_Downtown,Outbound,0,0,0,6,0,0,0,0,6
2502513035244C,2502513035248C,42.3601626854247,-71.0602156129861,42.3584985480226,-71.056987892843,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2502513035246C,2502513035248C,42.3592225300688,-71.0546349587438,42.3584985480226,-71.056987892843,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035248C,2502513035248C,42.3584985480226,-71.056987892843,42.3584985480226,-71.056987892843,Downtown_to_Downtown,Outbound,0,0,0,0,0,0,14,0,14
2502513035248C,2502513035248C,42.3584985480226,-71.056987892843,42.3584985480226,-71.056987892843,Downtown_to_Downtown,Inbound,0,0,0,0,0,0,14,0,14
2502513035250C,2502513035248C,42.3578051316514,-71.0606317691638,42.3584985480226,-71.056987892843,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2A,2502513035248C,42.362536730748,-71.0586248901797,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,106,20,207,24,1,0,0,2,360
2A,2502513035248C,42.362536730748,-71.0586248901797,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,4,0,4,2,0,1,0,0,11
4,2502513035248C,42.3550711167818,-71.0583963559651,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
4,2502513035248C,42.3550711167818,-71.0583963559651,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
5,2502513035248C,42.3550648824658,-71.0575431419387,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,45,8,88,10,0,0,0,1,152
5,2502513035248C,42.3550648824658,-71.0575431419387,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,2,0,2,1,0,0,0,0,5
6,2502513035248C,42.3545860747511,-71.056348727291,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
6,2502513035248C,42.3545860747511,-71.056348727291,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
7,2502513035248C,42.3552337670812,-71.0540068230152,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,24,4,46,5,0,0,0,0,79
7,2502513035248C,42.3552337670812,-71.0540068230152,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
9,2502513035248C,42.3577921799744,-71.0518956224311,42.3584985480226,-71.056987892843,Outside_to_Downtown,Inbound,42,8,82,9,0,0,0,1,142
9,2502513035248C,42.3577921799744,-71.0518956224311,42.3584985480226,-71.056987892843,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
10,2502513035248D,42.3595208653036,-71.05240742797,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,43,8,83,10,0,0,0,1,145
10,2502513035248D,42.3595208653036,-71.05240742797,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
11,2502513035248D,42.3608320384578,-71.0536968259314,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,39,7,75,9,0,0,0,1,131
11,2502513035248D,42.3608320384578,-71.0536968259314,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
12,2502513035248D,42.3615462020213,-71.0551487761713,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,40,7,78,9,0,0,0,1,135
12,2502513035248D,42.3615462020213,-71.0551487761713,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
13,2502513035248D,42.3579406688664,-71.0627095332243,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,95,18,185,22,1,0,0,2,323
13,2502513035248D,42.3579406688664,-71.0627095332243,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
1A,2502513035248D,42.3610766265916,-71.0620480807913,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,79,14,153,18,1,0,0,1,266
1A,2502513035248D,42.3610766265916,-71.0620480807913,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
2502513035031D,2502513035248D,42.3624271939185,-71.0585220684271,42.3575958097756,-71.0564122809594,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035223D,2502513035248D,42.3576618288066,-71.0543701742311,42.3575958097756,-71.0564122809594,Downtown_to_Downtown,Outbound,0,0,0,6,0,0,0,0,6
2502513035244D,2502513035248D,42.3608651463795,-71.061336470029,42.3575958097756,-71.0564122809594,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2502513035246D,2502513035248D,42.3586672216156,-71.0543567347275,42.3575958097756,-71.0564122809594,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035248D,2502513035248D,42.3575958097756,-71.0564122809594,42.3575958097756,-71.0564122809594,Downtown_to_Downtown,Outbound,0,0,0,0,0,0,14,0,14
2502513035248D,2502513035248D,42.3575958097756,-71.0564122809594,42.3575958097756,-71.0564122809594,Downtown_to_Downtown,Inbound,0,0,0,0,0,0,14,0,14
2502513035250D,2502513035248D,42.3567093957102,-71.0602383704509,42.3575958097756,-71.0564122809594,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2A,2502513035248D,42.362536730748,-71.0586248901797,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,106,20,207,24,1,0,0,2,360
2A,2502513035248D,42.362536730748,-71.0586248901797,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,4,0,4,2,0,1,0,0,11
4,2502513035248D,42.3550711167818,-71.0583963559651,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
4,2502513035248D,42.3550711167818,-71.0583963559651,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
5,2502513035248D,42.3550648824658,-71.0575431419387,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,45,8,88,10,0,0,0,1,152
5,2502513035248D,42.3550648824658,-71.0575431419387,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,2,0,2,1,0,0,0,0,5
6,2502513035248D,42.3545860747511,-71.056348727291,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
6,2502513035248D,42.3545860747511,-71.056348727291,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
7,2502513035248D,42.3552337670812,-71.0540068230152,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,24,4,46,5,0,0,0,0,79
7,2502513035248D,42.3552337670812,-71.0540068230152,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
9,2502513035248D,42.3577921799744,-71.0518956224311,42.3575958097756,-71.0564122809594,Outside_to_Downtown,Inbound,42,8,82,9,0,0,0,1,142
9,2502513035248D,42.3577921799744,-71.0518956224311,42.3575958097756,-71.0564122809594,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
10,2502513035248E,42.3595208653036,-71.05240742797,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,43,8,83,10,0,0,0,1,145
10,2502513035248E,42.3595208653036,-71.05240742797,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
11,2502513035248E,42.3608320384578,-71.0536968259314,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,39,7,75,9,0,0,0,1,131
11,2502513035248E,42.3608320384578,-71.0536968259314,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
12,2502513035248E,42.3615462020213,-71.0551487761713,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,40,7,78,9,0,0,0,1,135
12,2502513035248E,42.3615462020213,-71.0551487761713,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
13,2502513035248E,42.3579406688664,-71.0627095332243,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,95,18,185,22,1,0,0,2,323
13,2502513035248E,42.3579406688664,-71.0627095332243,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
1A,2502513035248E,42.3610766265916,-71.0620480807913,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,79,14,153,18,1,0,0,1,266
1A,2502513035248E,42.3610766265916,-71.0620480807913,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,3,0,3,2,0,1,0,0,9
2502513035031E,2502513035248E,42.3602504487467,-71.0572897790384,42.3576143996278,-71.057887003006,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035223E,2502513035248E,42.3584779813591,-71.0532477817784,42.3576143996278,-71.057887003006,Downtown_to_Downtown,Outbound,0,0,0,6,0,0,0,0,6
2502513035244E,2502513035248E,42.3592900836097,-71.059861672952,42.3576143996278,-71.057887003006,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2502513035246E,2502513035248E,42.3579775281513,-71.0554506265455,42.3576143996278,-71.057887003006,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035248E,2502513035248E,42.3576143996278,-71.057887003006,42.3576143996278,-71.057887003006,Downtown_to_Downtown,Outbound,0,0,0,0,0,0,14,0,14
2502513035248E,2502513035248E,42.3576143996278,-71.057887003006,42.3576143996278,-71.057887003006,Downtown_to_Downtown,Inbound,0,0,0,0,0,0,14,0,14
2502513035250E,2502513035248E,42.3576897728147,-71.0593122027017,42.3576143996278,-71.057887003006,Downtown_to_Downtown,Outbound,0,0,0,4,0,0,0,0,4
2A,2502513035248E,42.362536730748,-71.0586248901797,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,106,20,207,24,1,0,0,2,360
2A,2502513035248E,42.362536730748,-71.0586248901797,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,4,0,4,2,0,1,0,0,11
4,2502513035248E,42.3550711167818,-71.0583963559651,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
4,2502513035248E,42.3550711167818,-71.0583963559651,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
5,2502513035248E,42.3550648824658,-71.0575431419387,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,45,8,88,10,0,0,0,1,152
5,2502513035248E,42.3550648824658,-71.0575431419387,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,2,0,2,1,0,0,0,0,5
6,2502513035248E,42.3545860747511,-71.056348727291,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,44,8,86,10,0,0,0,1,149
6,2502513035248E,42.3545860747511,-71.056348727291,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,1,0,2,1,0,0,0,0,4
7,2502513035248E,42.3552337670812,-71.0540068230152,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,24,4,46,5,0,0,0,0,79
7,2502513035248E,42.3552337670812,-71.0540068230152,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
9,2502513035248E,42.3577921799744,-71.0518956224311,42.3576143996278,-71.057887003006,Outside_to_Downtown,Inbound,42,8,82,9,0,0,0,1,142
